module,unit,knot_index,grad_norm
net.3,24,14,0.0
net.3,24,15,0.0
net.3,24,16,0.0
net.3,24,17,0.0
net.3,24,18,0.0
net.3,24,19,0.0
net.3,24,20,0.0
net.3,25,0,0.0
net.3,25,1,0.0
net.3,25,2,0.0
net.3,25,3,0.0
net.3,25,4,0.0
net.3,25,5,0.0
net.3,25,6,0.0
net.3,25,7,0.0
net.3,25,8,0.0
net.3,25,9,1.8141813882266433e-05
net.3,25,10,0.00012252775127308269
net.3,25,11,0.0002776800756691955
net.3,25,12,0.00011894672024936881
net.3,25,13,0.0
net.3,25,14,0.0
net.3,25,15,0.0
net.3,25,16,0.0
net.3,25,17,0.0
net.3,25,18,0.0
net.3,25,19,0.0
net.3,25,20,0.0
net.3,26,0,0.0
net.3,26,1,0.0
net.3,26,2,0.0
net.3,26,3,0.0
net.3,26,4,0.0
net.3,26,5,0.0
net.3,26,6,0.0
net.3,26,7,0.0002771862564259209
net.3,26,8,0.0008612815363449045
net.3,26,9,0.0001382850123263779
net.3,26,10,0.0003170011223119218
net.3,26,11,2.143741426152701e-05
net.3,26,12,0.00010839832066267263
net.3,26,13,0.00011760228562707198
net.3,26,14,0.0
net.3,26,15,0.0
net.3,26,16,0.0
net.3,26,17,0.0
net.3,26,18,0.0
net.3,26,19,0.0
net.3,26,20,0.0
net.3,27,0,0.0
net.3,27,1,0.0
net.3,27,2,0.0
net.3,27,3,0.0
net.3,27,4,0.0
net.3,27,5,0.0
net.3,27,6,0.0
net.3,27,7,0.00030154204068821855
net.3,27,8,0.0008145251413225196
net.3,27,9,0.0009284681145800278
net.3,27,10,0.00046583681796619203
net.3,27,11,0.00018325158544030273
net.3,27,12,0.0002043173572019441
net.3,27,13,0.0
net.3,27,14,0.0
net.3,27,15,0.0
net.3,27,16,0.0
net.3,27,17,0.0
net.3,27,18,0.0
net.3,27,19,0.0
net.3,27,20,0.0
net.3,28,0,0.0
net.3,28,1,0.0
net.3,28,2,0.0
net.3,28,3,0.0
net.3,28,4,3.9480724467466644e-07
net.3,28,5,3.3128180632502335e-05
net.3,28,6,2.2066472411097493e-05
net.3,28,7,1.3245085028756876e-05
net.3,28,8,5.474158342622104e-06
net.3,28,9,6.423581211834062e-06
net.3,28,10,5.390859996623476e-06
net.3,28,11,6.297449999692617e-05
net.3,28,12,8.009815746845561e-05
net.3,28,13,0.00015092489593371283
net.3,28,14,4.416704382492753e-05
net.3,28,15,3.2036651646194514e-05
net.3,28,16,0.0001072533596016001
net.3,28,17,6.2503439039574e-05
net.3,28,18,0.0
net.3,28,19,0.0
net.3,28,20,0.0
net.3,29,0,0.0
net.3,29,1,0.0
net.3,29,2,0.0
net.3,29,3,0.0
net.3,29,4,0.0
net.3,29,5,0.0
net.3,29,6,0.0
net.3,29,7,0.0
net.3,29,8,0.0
net.3,29,9,0.0
net.3,29,10,0.0006268801444093697
net.3,29,11,0.0008334939338965341
net.3,29,12,0.0003601224743761122
net.3,29,13,0.00020228353423590306
net.3,29,14,0.00020892270185868256
net.3,29,15,0.00033455659649916925
net.3,29,16,0.0
net.3,29,17,0.0
net.3,29,18,0.0
net.3,29,19,0.0
net.3,29,20,0.0
net.3,30,0,0.0
net.3,30,1,0.0
net.3,30,2,0.0
net.3,30,3,0.0
net.3,30,4,0.0
net.3,30,5,0.0
net.3,30,6,0.0
net.3,30,7,0.0
net.3,30,8,1.5443994698216557e-05
net.3,30,9,0.002592786797322333
net.3,30,10,0.003998433530796319
net.3,30,11,0.0005657285637425957
net.3,30,12,0.0
net.3,30,13,0.0
net.3,30,14,0.0
net.3,30,15,0.0
net.3,30,16,0.0
net.3,30,17,0.0
net.3,30,18,0.0
net.3,30,19,0.0
net.3,30,20,0.0
net.3,31,0,0.0
net.3,31,1,0.0
net.3,31,2,0.0
net.3,31,3,0.0
net.3,31,4,7.426820971545567e-07
net.3,31,5,2.593789031379856e-05
net.3,31,6,5.873083136975765e-05
net.3,31,7,1.1767384876293363e-05
net.3,31,8,2.6966810764861293e-05
net.3,31,9,1.9012928873962665e-05
net.3,31,10,1.8273039131599944e-05
net.3,31,11,6.353587468765909e-05
net.3,31,12,0.00010614181474011275
net.3,31,13,1.984001568189342e-05
net.3,31,14,0.0
net.3,31,15,0.0
net.3,31,16,0.0
net.3,31,17,0.0
net.3,31,18,0.0
net.3,31,19,0.0
net.3,31,20,0.0
net.3,32,0,0.0
net.3,32,1,0.0
net.3,32,2,0.0
net.3,32,3,0.0
net.3,32,4,0.0
net.3,32,5,0.0
net.3,32,6,0.0
net.3,32,7,0.0004800681163033005
net.3,32,8,0.0002959047742479015
net.3,32,9,0.0007004335420788266
net.3,32,10,0.002238590910565108
net.3,32,11,0.0014479772507911548
net.3,32,12,0.0011490696197142825
net.3,32,13,0.0
net.3,32,14,0.0
net.3,32,15,0.0
net.3,32,16,0.0
net.3,32,17,0.0
net.3,32,18,0.0
net.3,32,19,0.0
net.3,32,20,0.0
net.3,33,0,0.0
net.3,33,1,0.0
net.3,33,2,0.0
net.3,33,3,0.0
net.3,33,4,0.0
net.3,33,5,0.0
net.3,33,6,5.654531605614466e-05
net.3,33,7,0.0002457659884385066
net.3,33,8,0.00016497288197570015
net.3,33,9,0.00019492087903927313
net.3,33,10,9.35784264584072e-05
net.3,33,11,0.00020748138558701612
net.3,33,12,0.00013804481704937643
net.3,33,13,0.00013296558518050006
net.3,33,14,0.0002415530034340918
net.3,33,15,0.00038999308162601665
net.3,33,16,0.0002253640773233201
net.3,33,17,0.00031623658287571743
net.3,33,18,0.00031237737493938766
net.3,33,19,0.0002672084701771382
net.3,33,20,0.0018001348653342575
net.3,34,0,0.0
net.3,34,1,0.0
net.3,34,2,0.0
net.3,34,3,0.0
net.3,34,4,0.0
net.3,34,5,0.0
net.3,34,6,0.0
net.3,34,7,0.0
net.3,34,8,1.5352425037917783e-06
net.3,34,9,7.851100190237048e-05
net.3,34,10,0.00047747790085850284
net.3,34,11,2.0819346900680102e-05
net.3,34,12,0.0
net.3,34,13,0.0
net.3,34,14,0.0
net.3,34,15,0.0
net.3,34,16,0.0
net.3,34,17,0.0
net.3,34,18,0.0
net.3,34,19,0.0
net.3,34,20,0.0
net.3,35,0,0.0
net.3,35,1,0.0
net.3,35,2,0.0
net.3,35,3,0.0
net.3,35,4,0.0
net.3,35,5,0.0
net.3,35,6,0.0
net.3,35,7,0.0
net.3,35,8,0.0
net.3,35,9,0.00026581494967103936
net.3,35,10,0.0005224999258643948
net.3,35,11,0.00029031709345872514
net.3,35,12,0.00010302597911504563
net.3,35,13,0.0
net.3,35,14,0.0
net.3,35,15,0.0
net.3,35,16,0.0
net.3,35,17,0.0
net.3,35,18,0.0
net.3,35,19,0.0
net.3,35,20,0.0
net.3,36,0,0.0
net.3,36,1,0.0
net.3,36,2,0.0
net.3,36,3,0.0
net.3,36,4,0.0
net.3,36,5,0.0
net.3,36,6,0.0
net.3,36,7,7.034516283965786e-05
net.3,36,8,0.00021461708979586547
net.3,36,9,0.0001151151891463087
net.3,36,10,2.128840930026854e-05
net.3,36,11,0.0
net.3,36,12,0.0
net.3,36,13,0.0
net.3,36,14,0.0
net.3,36,15,0.0
net.3,36,16,0.0
net.3,36,17,0.0
net.3,36,18,0.0
net.3,36,19,0.0
net.3,36,20,0.0
net.3,37,0,0.0
net.3,37,1,0.0
net.3,37,2,0.0
net.3,37,3,0.0
net.3,37,4,0.0
net.3,37,5,0.0
net.3,37,6,0.0
net.3,37,7,0.0
net.3,37,8,0.00014993661125117796
net.3,37,9,0.0004092769268027041
net.3,37,10,0.000786374366725795
net.3,37,11,0.00214532547397539
net.3,37,12,0.00087291284580715
net.3,37,13,0.0
net.3,37,14,0.0
net.3,37,15,0.0
net.3,37,16,0.0
net.3,37,17,0.0
net.3,37,18,0.0
net.3,37,19,0.0
net.3,37,20,0.0
net.3,38,0,0.0
net.3,38,1,0.0
net.3,38,2,0.0
net.3,38,3,0.0
net.3,38,4,0.0
net.3,38,5,0.0
net.3,38,6,0.0
net.3,38,7,3.592653501982568e-05
net.3,38,8,0.0007889484841143712
net.3,38,9,0.000552249897737056
net.3,38,10,0.00037307933234842494
net.3,38,11,0.00013518128980649635
net.3,38,12,9.663732589615392e-05
net.3,38,13,0.00010290069531038171
net.3,38,14,0.0002260263754578773
net.3,38,15,9.62478225119412e-07
net.3,38,16,0.0
net.3,38,17,0.0
net.3,38,18,0.0
net.3,38,19,0.0
net.3,38,20,0.0
net.3,39,0,0.0
net.3,39,1,0.0
net.3,39,2,0.0
net.3,39,3,0.0
net.3,39,4,0.0
net.3,39,5,0.0
net.3,39,6,0.0
net.3,39,7,0.0
net.3,39,8,6.658012011939718e-06
net.3,39,9,0.0005801462757517584
net.3,39,10,0.0008822127856547013
net.3,39,11,0.0005588520070887171
net.3,39,12,0.0016418437007814646
net.3,39,13,0.0023366277455352247
net.3,39,14,0.0012809008767362684
net.3,39,15,0.0020350265549495816
net.3,39,16,0.00019168752987752669
net.3,39,17,0.0
net.3,39,18,0.0
net.3,39,19,0.0
net.3,39,20,0.0
net.3,40,0,0.0
net.3,40,1,0.0
net.3,40,2,0.0
net.3,40,3,0.0
net.3,40,4,0.0
net.3,40,5,0.0
net.3,40,6,0.0
net.3,40,7,0.00015554344008705812
net.3,40,8,0.00012286982564546634
net.3,40,9,5.633804812532617e-05
net.3,40,10,6.465896512963809e-05
net.3,40,11,8.503105800627964e-05
net.3,40,12,0.0001081598147720797
net.3,40,13,0.00015432639884238597
net.3,40,14,9.024406244861893e-05
net.3,40,15,0.0005040545365773141
net.3,40,16,0.00028994850435992703
net.3,40,17,0.0
net.3,40,18,0.0
net.3,40,19,0.0
net.3,40,20,0.0
net.3,41,0,0.0
net.3,41,1,0.0
net.3,41,2,0.0
net.3,41,3,0.0
net.3,41,4,0.0
net.3,41,5,0.0
net.3,41,6,0.0
net.3,41,7,0.0
net.3,41,8,0.0005959993868600577
net.3,41,9,0.0009798289247555658
net.3,41,10,0.00011986918434558902
net.3,41,11,9.049704522112734e-05
net.3,41,12,0.0001200766819238197
net.3,41,13,0.00023930918905534782
net.3,41,14,0.00011348711109349097
net.3,41,15,0.0
net.3,41,16,0.0
net.3,41,17,0.0
net.3,41,18,0.0
net.3,41,19,0.0
net.3,41,20,0.0
net.3,42,0,0.0
net.3,42,1,0.0
net.3,42,2,0.0
net.3,42,3,0.0
net.3,42,4,0.0
net.3,42,5,0.0
net.3,42,6,0.00030487980620819144
net.3,42,7,0.001195941847981885
net.3,42,8,0.0004754014007630758
net.3,42,9,0.0002360209618927911
net.3,42,10,7.44931976441876e-05
net.3,42,11,0.0
net.3,42,12,0.0
net.3,42,13,0.0
net.3,42,14,0.0
net.3,42,15,0.0
net.3,42,16,0.0
net.3,42,17,0.0
net.3,42,18,0.0
net.3,42,19,0.0
net.3,42,20,0.0
net.3,43,0,0.0
net.3,43,1,0.0
net.3,43,2,0.0
net.3,43,3,0.0
net.3,43,4,0.0
net.3,43,5,0.0
net.3,43,6,0.0
net.3,43,7,0.0
net.3,43,8,0.00017394232554579503
net.3,43,9,0.0004845568337259465
net.3,43,10,0.001668038486968726
net.3,43,11,0.0003791368071688339
net.3,43,12,0.0
net.3,43,13,0.0
net.3,43,14,0.0
net.3,43,15,0.0
net.3,43,16,0.0
net.3,43,17,0.0
net.3,43,18,0.0
net.3,43,19,0.0
net.3,43,20,0.0
net.3,44,0,0.0
net.3,44,1,0.0
net.3,44,2,0.0
net.3,44,3,0.0
net.3,44,4,0.0
net.3,44,5,0.0
net.3,44,6,0.0
net.3,44,7,0.00022695664665661752
net.3,44,8,0.0003643192249001004
net.3,44,9,4.358980277174851e-05
net.3,44,10,2.671672848464368e-05
net.3,44,11,2.7315198451560718e-05
net.3,44,12,0.0001778811729309382
net.3,44,13,8.693568361195503e-06
net.3,44,14,0.0
net.3,44,15,0.0
net.3,44,16,0.0
net.3,44,17,0.0
net.3,44,18,0.0
net.3,44,19,0.0
net.3,44,20,0.0
net.3,45,0,0.0
net.3,45,1,0.0
net.3,45,2,0.0
net.3,45,3,0.0
net.3,45,4,0.0
net.3,45,5,0.000771727085520979
net.3,45,6,0.0005954275984549895
net.3,45,7,0.00035569122337619774
net.3,45,8,0.0004193970744381659
net.3,45,9,0.0004191099287709221
net.3,45,10,0.00014867599065837567
net.3,45,11,0.00012178406905150041
net.3,45,12,0.0003340362854942214
net.3,45,13,5.2904457561453455e-05
net.3,45,14,0.0
net.3,45,15,0.0
net.3,45,16,0.0
net.3,45,17,0.0
net.3,45,18,0.0
net.3,45,19,0.0
net.3,45,20,0.0
net.3,46,0,0.0
net.3,46,1,0.0
net.3,46,2,0.0
net.3,46,3,0.0
net.3,46,4,0.0
net.3,46,5,0.0
net.3,46,6,0.0
net.3,46,7,0.0
net.3,46,8,2.1932345589448232e-05
net.3,46,9,9.366655103804078e-05
net.3,46,10,9.19634831006988e-05
net.3,46,11,0.0001856946532825532
net.3,46,12,0.00035018916241824627
net.3,46,13,0.0002539521192375105
net.3,46,14,0.00045953474909765646
net.3,46,15,0.0004898472907370888
net.3,46,16,0.0
net.3,46,17,0.0
net.3,46,18,0.0
net.3,46,19,0.0
net.3,46,20,0.0
net.3,47,0,0.0
net.3,47,1,0.0
net.3,47,2,0.0
net.3,47,3,0.0
net.3,47,4,0.0
net.3,47,5,0.0
net.3,47,6,0.0
net.3,47,7,0.0
net.3,47,8,0.00028300328631303273
net.3,47,9,0.00044424405405152356
net.3,47,10,0.0005726028575736564
net.3,47,11,0.0009863776285783388
net.3,47,12,0.0014609018980991095
net.3,47,13,0.0006902581953909248
net.3,47,14,0.0
net.3,47,15,0.0
net.3,47,16,0.0
net.3,47,17,0.0
net.3,47,18,0.0
net.3,47,19,0.0
net.3,47,20,0.0
net.3,48,0,0.0
net.3,48,1,0.0
net.3,48,2,0.0
net.3,48,3,0.0
net.3,48,4,3.40923998010112e-05
net.3,48,5,0.0004304668982513249
net.3,48,6,0.000253056703513721
net.3,48,7,0.00010279308298777323
net.3,48,8,8.342770888702944e-05
net.3,48,9,2.8928018082297058e-05
net.3,48,10,1.9049687693950546e-05
net.3,48,11,3.398252283659531e-05
net.3,48,12,0.00010722915430960711
net.3,48,13,5.307590845404775e-05
net.3,48,14,6.562787530128844e-05
net.3,48,15,2.091889744093578e-06
net.3,48,16,0.0
net.3,48,17,0.0
net.3,48,18,0.0
net.3,48,19,0.0
net.3,48,20,0.0
net.3,49,0,0.0
net.3,49,1,0.0
net.3,49,2,0.0
net.3,49,3,0.0
net.3,49,4,0.0
net.3,49,5,0.0
net.3,49,6,0.0
net.3,49,7,0.0
net.3,49,8,9.834647169970623e-07
net.3,49,9,0.00030152230192470597
net.3,49,10,0.00010717927693804086
net.3,49,11,0.0004462384276848752
net.3,49,12,0.0010156176576856524
net.3,49,13,0.0006903587200213224
net.3,49,14,0.0005160636428627186
net.3,49,15,0.0
net.3,49,16,0.0
net.3,49,17,0.0
net.3,49,18,0.0
net.3,49,19,0.0
net.3,49,20,0.0
net.3,50,0,0.0
net.3,50,1,0.0
net.3,50,2,0.0
net.3,50,3,0.0
net.3,50,4,0.0
net.3,50,5,0.0
net.3,50,6,0.0
net.3,50,7,0.0
net.3,50,8,0.0
net.3,50,9,0.0
net.3,50,10,0.00013813990153721534
net.3,50,11,0.0005131180514581501
net.3,50,12,0.00022791008996136952
net.3,50,13,2.1027714410593035e-05
net.3,50,14,0.0
net.3,50,15,0.0
net.3,50,16,0.0
net.3,50,17,0.0
net.3,50,18,0.0
net.3,50,19,0.0
net.3,50,20,0.0
net.3,51,0,0.0
net.3,51,1,0.0
net.3,51,2,0.0
net.3,51,3,0.0
net.3,51,4,0.0
net.3,51,5,0.0
net.3,51,6,0.0
net.3,51,7,0.00017795382518670522
net.3,51,8,0.0001838172356656287
net.3,51,9,0.00017145460151368752
net.3,51,10,0.0001631656496101641
net.3,51,11,0.00016391843928431626
net.3,51,12,0.00010463411035743775
net.3,51,13,2.3216387944557937e-05
net.3,51,14,4.1760284773317835e-05
net.3,51,15,6.474813199019991e-05
net.3,51,16,1.7547899631153996e-05
net.3,51,17,0.0
net.3,51,18,0.0
net.3,51,19,0.0
net.3,51,20,0.0
net.3,52,0,0.0
net.3,52,1,0.0
net.3,52,2,0.0
net.3,52,3,0.0
net.3,52,4,0.0
net.3,52,5,0.0
net.3,52,6,0.0
net.3,52,7,0.0
net.3,52,8,0.0
net.3,52,9,0.0
net.3,52,10,0.0
net.3,52,11,0.0
net.3,52,12,0.0002656913311511744
net.3,52,13,6.334282534226077e-05
net.3,52,14,0.0
net.3,52,15,0.0
net.3,52,16,0.0
net.3,52,17,0.0
net.3,52,18,0.0
net.3,52,19,0.0
net.3,52,20,0.0
net.3,53,0,0.0
net.3,53,1,0.0
net.3,53,2,0.0
net.3,53,3,0.0
net.3,53,4,0.0
net.3,53,5,0.0
net.3,53,6,0.0
net.3,53,7,0.0
net.3,53,8,0.0
net.3,53,9,0.0
net.3,53,10,3.099867274158896e-05
net.3,53,11,0.0010736458061728626
net.3,53,12,0.0011339633783791214
net.3,53,13,0.0
net.3,53,14,0.0
net.3,53,15,0.0
net.3,53,16,0.0
net.3,53,17,0.0
net.3,53,18,0.0
net.3,53,19,0.0
net.3,53,20,0.0
net.3,54,0,0.0
net.3,54,1,0.0
net.3,54,2,0.0
net.3,54,3,0.0
net.3,54,4,0.0
net.3,54,5,0.0
net.3,54,6,3.1742942496748583e-06
net.3,54,7,4.182828661214444e-05
net.3,54,8,4.161306333116954e-05
net.3,54,9,7.691188056924148e-05
net.3,54,10,7.616282732669788e-05
net.3,54,11,0.00016634241183055565
net.3,54,12,0.0002791857623378746
net.3,54,13,5.498221617017407e-05
net.3,54,14,0.0
net.3,54,15,0.0
net.3,54,16,0.0
net.3,54,17,0.0
net.3,54,18,0.0
net.3,54,19,0.0
net.3,54,20,0.0
net.3,55,0,0.0
net.3,55,1,0.0
net.3,55,2,0.0
net.3,55,3,0.0
net.3,55,4,0.0
net.3,55,5,0.0
net.3,55,6,0.0008082370040938258
net.3,55,7,0.0004764884288306348
net.3,55,8,0.00023369557129626628
net.3,55,9,0.00030080481883487664
net.3,55,10,0.0002738935309025692
net.3,55,11,0.00021455333444464486
net.3,55,12,9.809987705011736e-05
net.3,55,13,6.845886855444405e-05
net.3,55,14,0.00012488681022659875
net.3,55,15,0.00018453423763276078
net.3,55,16,9.280608014705649e-05
net.3,55,17,0.0
net.3,55,18,0.0
net.3,55,19,0.0
net.3,55,20,0.0
net.3,56,0,0.0
net.3,56,1,0.0
net.3,56,2,0.0
net.3,56,3,0.0
net.3,56,4,0.0
net.3,56,5,0.0
net.3,56,6,0.0
net.3,56,7,0.0
net.3,56,8,0.0008735779847484082
net.3,56,9,0.003943183983210474
net.3,56,10,0.0012449024361558259
net.3,56,11,0.0011201274173799902
net.3,56,12,0.00047939532305463217
net.3,56,13,0.000946725376707036
net.3,56,14,0.00019234435603721067
net.3,56,15,0.0
net.3,56,16,0.0
net.3,56,17,0.0
net.3,56,18,0.0
net.3,56,19,0.0
net.3,56,20,0.0
net.3,57,0,0.0
net.3,57,1,0.0
net.3,57,2,0.0
net.3,57,3,0.0
net.3,57,4,0.0
net.3,57,5,0.0
net.3,57,6,0.0
net.3,57,7,0.0
net.3,57,8,0.0
net.3,57,9,0.00013866064909962006
net.3,57,10,0.0006157417956274003
net.3,57,11,0.00037739085928478744
net.3,57,12,6.263687464524992e-05
net.3,57,13,0.0
net.3,57,14,0.0
net.3,57,15,0.0
net.3,57,16,0.0
net.3,57,17,0.0
net.3,57,18,0.0
net.3,57,19,0.0
net.3,57,20,0.0
net.3,58,0,0.0
net.3,58,1,0.0
net.3,58,2,0.0
net.3,58,3,0.0
net.3,58,4,1.809167955002522e-06
net.3,58,5,0.00093130610184744
net.3,58,6,0.0007426201773341745
net.3,58,7,0.00045368374412646517
net.3,58,8,0.0004107444910914637
net.3,58,9,0.00042933891381835565
net.3,58,10,0.0002789917762129335
net.3,58,11,0.0001345473638139083
net.3,58,12,0.00019867147966579068
net.3,58,13,0.000169551699400472
net.3,58,14,0.00025874576522255666
net.3,58,15,0.0
net.3,58,16,0.0
net.3,58,17,0.0
net.3,58,18,0.0
net.3,58,19,0.0
net.3,58,20,0.0
net.3,59,0,0.0
net.3,59,1,0.0
net.3,59,2,0.0
net.3,59,3,0.0
net.3,59,4,0.0
net.3,59,5,0.0
net.3,59,6,0.0
net.3,59,7,1.1968140597673482e-05
net.3,59,8,0.0001864574005594477
net.3,59,9,0.00013054895134700928
net.3,59,10,0.0008433900220552459
net.3,59,11,0.0005594806862063706
net.3,59,12,0.00035754835698753595
net.3,59,13,3.4355626894466695e-06
net.3,59,14,0.0
net.3,59,15,0.0
net.3,59,16,0.0
net.3,59,17,0.0
net.3,59,18,0.0
net.3,59,19,0.0
net.3,59,20,0.0
net.3,60,0,0.0
net.3,60,1,0.0
net.3,60,2,0.0
net.3,60,3,0.0
net.3,60,4,0.0
net.3,60,5,0.0
net.3,60,6,2.483313642187568e-05
net.3,60,7,0.0002726315942709334
net.3,60,8,0.00011791769975388888
net.3,60,9,7.928032937343232e-05
net.3,60,10,0.00018070515670842724
net.3,60,11,0.00024139995548466686
net.3,60,12,0.00015342645201599225
net.3,60,13,7.401019342978543e-05
net.3,60,14,3.5827212741423864e-05
net.3,60,15,2.99348462249327e-05
net.3,60,16,3.210305749234976e-05
net.3,60,17,1.2113812715597305e-05
net.3,60,18,0.0
net.3,60,19,0.0
net.3,60,20,0.0
net.3,61,0,0.0
net.3,61,1,0.0
net.3,61,2,0.0
net.3,61,3,0.0
net.3,61,4,0.0
net.3,61,5,0.0
net.3,61,6,2.466013233615172e-06
net.3,61,7,0.0003764425050576392
net.3,61,8,0.00013283844282341306
net.3,61,9,0.0002703491300053429
net.3,61,10,0.0010184144193772227
net.3,61,11,0.0011248367663938552
net.3,61,12,0.0009537830628687516
net.3,61,13,0.0009780157706700265
net.3,61,14,0.0
net.3,61,15,0.0
net.3,61,16,0.0
net.3,61,17,0.0
net.3,61,18,0.0
net.3,61,19,0.0
net.3,61,20,0.0
net.3,62,0,0.0
net.3,62,1,0.0
net.3,62,2,0.0
net.3,62,3,0.0
net.3,62,4,0.0
net.3,62,5,0.0
net.3,62,6,0.0
net.3,62,7,0.0
net.3,62,8,0.0013304036110639572
net.3,62,9,0.0013421840558294207
net.3,62,10,0.000912810763111338
net.3,62,11,0.0007022346399025992
net.3,62,12,0.00033048904333554674
net.3,62,13,0.00034106023304047994
net.3,62,14,0.0002919161233876366
net.3,62,15,0.0
net.3,62,16,0.0
net.3,62,17,0.0
net.3,62,18,0.0
net.3,62,19,0.0
net.3,62,20,0.0
net.3,63,0,0.0
net.3,63,1,0.0
net.3,63,2,0.0
net.3,63,3,0.0
net.3,63,4,0.0
net.3,63,5,0.0
net.3,63,6,4.128628222588304e-05
net.3,63,7,0.0003967561715398915
net.3,63,8,0.00017389193908456946
net.3,63,9,0.00019011662152479403
net.3,63,10,3.871266380883753e-05
net.3,63,11,2.889510324166622e-05
net.3,63,12,0.0004922365769743919
net.3,63,13,0.0008221905663958751
net.3,63,14,0.0009420204005436972
net.3,63,15,1.4759564578525897e-05
net.3,63,16,0.0
net.3,63,17,0.0
net.3,63,18,0.0
net.3,63,19,0.0
net.3,63,20,0.0
net.5,0,0,0.0
net.5,0,1,0.0
net.5,0,2,0.0
net.5,0,3,0.0
net.5,0,4,0.0
net.5,0,5,0.0
net.5,0,6,0.0
net.5,0,7,3.384283616014727e-06
net.5,0,8,0.0005987362428641063
net.5,0,9,0.00032873907821340254
net.5,0,10,0.001098219969208003
net.5,0,11,0.003014373709447682
net.5,0,12,0.0017324490181636065
net.5,0,13,0.0011852681927848607
net.5,0,14,0.0
net.5,0,15,0.0
net.5,0,16,0.0
net.5,0,17,0.0
net.5,0,18,0.0
net.5,0,19,0.0
net.5,0,20,0.0
net.5,1,0,0.0
net.5,1,1,0.0
net.5,1,2,0.0
net.5,1,3,0.0
net.5,1,4,0.0
net.5,1,5,0.0
net.5,1,6,0.0
net.5,1,7,0.0005647513680742122
net.5,1,8,0.0022933380969334394
net.5,1,9,0.0007581782410852611
net.5,1,10,0.00043558066681725904
net.5,1,11,0.00040120376797858626
net.5,1,12,0.0
net.5,1,13,0.0
net.5,1,14,0.0
net.5,1,15,0.0
net.5,1,16,0.0
net.5,1,17,0.0
net.5,1,18,0.0
net.5,1,19,0.0
net.5,1,20,0.0
net.5,2,0,0.0
net.5,2,1,0.0
net.5,2,2,0.0
net.5,2,3,0.0
net.5,2,4,0.0
net.5,2,5,0.0
net.5,2,6,0.0
net.5,2,7,0.0
net.5,2,8,1.2491973734540807e-05
net.5,2,9,0.0009390049963258207
net.5,2,10,0.005442345282062888
net.5,2,11,0.0019246689626015723
net.5,2,12,0.0
net.5,2,13,0.0
net.5,2,14,0.0
net.5,2,15,0.0
net.5,2,16,0.0
net.5,2,17,0.0
net.5,2,18,0.0
net.5,2,19,0.0
net.5,2,20,0.0
net.5,3,0,0.0
net.5,3,1,0.0
net.5,3,2,0.0
net.5,3,3,0.0
net.5,3,4,0.0
net.5,3,5,0.0
net.5,3,6,0.0
net.5,3,7,0.0
net.5,3,8,0.0
net.5,3,9,0.0
net.5,3,10,0.00010971837218676228
net.5,3,11,0.0007991898310137913
net.5,3,12,0.0029039179789833724
net.5,3,13,0.0017509387107566
net.5,3,14,0.0
net.5,3,15,0.0
net.5,3,16,0.0
net.5,3,17,0.0
net.5,3,18,0.0
net.5,3,19,0.0
net.5,3,20,0.0
net.5,4,0,0.0
net.5,4,1,0.0
net.5,4,2,0.0
net.5,4,3,0.0
net.5,4,4,0.0
net.5,4,5,0.00023998341930564493
net.5,4,6,0.0002609533612485393
net.5,4,7,0.00011308495777484495
net.5,4,8,0.00013444285013974877
net.5,4,9,0.00019266999515821226
net.5,4,10,0.0002597987768240273
net.5,4,11,0.00026359991170465946
net.5,4,12,0.0003396544125280343
net.5,4,13,0.0009179350745398551
net.5,4,14,0.0009422473522135988
net.5,4,15,0.0
net.5,4,16,0.0
net.5,4,17,0.0
net.5,4,18,0.0
net.5,4,19,0.0
net.5,4,20,0.0
net.5,5,0,0.0
net.5,5,1,0.0
net.5,5,2,0.0
net.5,5,3,0.0
net.5,5,4,0.0
net.5,5,5,0.0
net.5,5,6,0.0
net.5,5,7,0.0
net.5,5,8,0.0005448772353702225
net.5,5,9,0.0006919283259776421
net.5,5,10,0.00041487694397801533
net.5,5,11,0.0005709390061383601
net.5,5,12,0.0009886584230116569
net.5,5,13,0.0011532217104104348
net.5,5,14,0.003623021941166371
net.5,5,15,0.0018989072414115071
net.5,5,16,0.0
net.5,5,17,0.0
net.5,5,18,0.0
net.5,5,19,0.0
net.5,5,20,0.0
net.5,6,0,0.0
net.5,6,1,0.0
net.5,6,2,0.0
net.5,6,3,0.0
net.5,6,4,0.0
net.5,6,5,0.0
net.5,6,6,0.0
net.5,6,7,0.0
net.5,6,8,2.3309995640374837e-05
net.5,6,9,0.00020288247833377682
net.5,6,10,0.0002483708503859816
net.5,6,11,0.0009171993151539937
net.5,6,12,0.0005093814543215558
net.5,6,13,1.1873254646133091e-07
net.5,6,14,0.0
net.5,6,15,0.0
net.5,6,16,0.0
net.5,6,17,0.0
net.5,6,18,0.0
net.5,6,19,0.0
net.5,6,20,0.0
net.5,7,0,0.0
net.5,7,1,0.0
net.5,7,2,0.0
net.5,7,3,0.0
net.5,7,4,0.0
net.5,7,5,0.0
net.5,7,6,0.0
net.5,7,7,0.0
net.5,7,8,2.2727909367858956e-06
net.5,7,9,0.000109745109512005
net.5,7,10,0.00010926425602519885
net.5,7,11,0.0005116292086313479
net.5,7,12,0.0003262357640778646
net.5,7,13,0.0
net.5,7,14,0.0
net.5,7,15,0.0
